0,2126767.0,28714.0,13681.0,9122.0,18054.0,8504.0,74.07,155.45,233.15,117.8,250.09,2.1,3.15,1.59,3.38,43.67,41178.0,24038.0,6853.0,6769.0,8681.0,12046.0,1.71,6.01,6.08,4.74,3.42,3.51,3.55,2.77,2.0,1.9,14816.0,6193.0,7071.0,3076.0,4263.0,10311.0,2.39,2.1,4.82,3.48,1.44,0.88,2.01,1.45,0.6,0.85,28138.0,27779.0,5300.0,4213.0,15622.0,8854.0,1.01,5.31,6.68,1.8,3.18,5.24,6.59,1.78,3.14,1.65,15432.0,17383.0,9336.0,4163.0,7590.0,8192.0,0.89,1.65,3.71,2.03,1.88,1.86,4.18,2.29,2.12,1.12
0,8901.0,12312.0,7370.0,10176.0,3225.0,17756.0,0.72,1.21,0.87,2.76,0.5,1.67,1.21,3.82,0.69,0.55,278828.0,48915.0,32014.0,20707.0,40413.0,40938.0,5.7,8.71,13.47,6.9,6.81,1.53,2.36,1.21,1.19,2.44,30779.0,23437.0,17456.0,15262.0,6220.0,6406.0,1.31,1.76,2.02,4.95,4.8,1.34,1.54,3.77,3.66,1.2,8613.0,21776.0,4610.0,9497.0,4008.0,16985.0,0.4,1.87,0.91,2.15,0.51,4.72,2.29,5.43,1.28,0.87,15334.0,33770.0,1491.0,6721.0,6073.0,13016.0,0.45,10.28,2.28,2.52,1.18,22.65,5.02,5.56,2.59,1.8
0,41315.0,24517.0,23948.0,18982.0,6962.0,15909.0,1.69,1.73,2.18,5.93,2.6,1.02,1.29,3.52,1.54,1.0,612425.0,173437.0,26664.0,14161.0,16671.0,43789.0,3.53,22.97,43.25,36.74,13.99,6.5,12.25,10.4,3.96,7.76,503621.0,57402.0,27292.0,59120.0,30852.0,32095.0,8.77,18.45,8.52,16.32,15.69,2.1,0.97,1.86,1.79,3.76,159212.0,35035.0,27385.0,5495.0,16902.0,22049.0,4.54,5.81,28.97,9.42,7.22,1.28,6.38,2.07,1.59,2.7,9528.0,25087.0,961.0,9113.0,11730.0,13322.0,0.38,9.91,1.05,0.81,0.72,26.11,2.75,2.14,1.88,0.99
0,181632.0,153248.0,42560.0,30557.0,13308.0,19492.0,1.19,4.27,5.94,13.65,9.32,3.6,5.02,11.52,7.86,3.16,9283.0,26182.0,16206.0,4765.0,6420.0,7936.0,0.35,0.57,1.95,1.45,1.17,1.62,5.49,4.08,3.3,1.0,10004.0,9201.0,13885.0,4841.0,9859.0,15131.0,1.09,0.72,2.07,1.01,0.66,0.66,1.9,0.93,0.61,0.44,31700.0,26418.0,29522.0,16421.0,2390.0,14698.0,1.2,1.07,1.93,13.26,2.16,0.89,1.61,11.05,1.8,0.92,5010.0,15870.0,17216.0,4210.0,7392.0,10013.0,0.32,0.29,1.19,0.68,0.5,0.92,3.77,2.15,1.58,0.54
0,15712.0,32826.0,1988.0,997.0,8040.0,18463.0,0.48,7.9,15.76,1.95,0.85,16.51,32.92,4.08,1.78,1.65,10706.0,2378.0,8444.0,8021.0,10281.0,14349.0,4.5,1.27,1.33,1.04,0.75,0.28,0.3,0.23,0.17,0.32,39729.0,18367.0,4179.0,4284.0,7786.0,12294.0,2.16,9.51,9.27,5.1,3.23,4.4,4.29,2.36,1.49,2.04,5910.0,16344.0,4830.0,3121.0,7697.0,19033.0,0.36,1.22,1.89,0.77,0.31,3.38,5.24,2.12,0.86,0.64,27629.0,35277.0,14412.0,18509.0,8406.0,12152.0,0.78,1.92,1.49,3.29,2.27,2.45,1.91,4.2,2.9,1.18
0,363823.0,60224.0,9550.0,2745.0,11926.0,12775.0,6.04,38.1,132.54,30.51,28.48,6.31,21.94,5.05,4.71,11.46,40299.0,67235.0,11095.0,9680.0,2493.0,4163.0,0.6,3.63,4.16,16.16,9.68,6.06,6.95,26.97,16.15,3.92,168178.0,80796.0,6139.0,7619.0,9085.0,8426.0,2.08,27.4,22.07,18.51,19.96,13.16,10.6,8.89,9.59,7.96,684578.0,304329.0,9275.0,37804.0,24374.0,28955.0,2.25,73.81,18.11,28.09,23.64,32.81,8.05,12.49,10.51,9.85,950265.0,132335.0,127680.0,66326.0,52410.0,11319.0,7.18,7.44,14.33,18.13,83.95,1.04,2.0,2.52,11.69,4.2
0,55511.0,46000.0,1660.0,11449.0,13798.0,5741.0,1.21,33.44,4.85,4.02,9.67,27.71,4.02,3.33,8.01,3.11,22701.0,8365.0,12444.0,14499.0,4177.0,6784.0,2.71,1.82,1.57,5.43,3.35,0.67,0.58,2.0,1.23,0.82,15937.0,29061.0,4161.0,3102.0,9434.0,11068.0,0.55,3.83,5.14,1.69,1.44,6.98,9.37,3.08,2.63,1.62,12698.0,9579.0,2624.0,5157.0,7961.0,7858.0,1.33,4.84,2.46,1.6,1.62,3.65,1.86,1.2,1.22,0.94,5111.0,3530.0,5698.0,2677.0,8132.0,15554.0,1.45,0.9,1.91,0.63,0.33,0.62,1.32,0.43,0.23,0.27
0,571348.0,33663.0,21127.0,22015.0,9191.0,12697.0,16.97,27.04,25.95,62.16,45.0,1.59,1.53,3.66,2.65,9.3,12439.0,20542.0,13161.0,2987.0,4913.0,11016.0,0.61,0.95,4.16,2.53,1.13,1.56,6.88,4.18,1.86,1.03,6790.0,14440.0,8294.0,8601.0,2685.0,4411.0,0.47,0.82,0.79,2.53,1.54,1.74,1.68,5.38,3.27,0.88,18531.0,7693.0,718.0,4823.0,5118.0,4933.0,2.41,25.81,3.84,3.62,3.76,10.71,1.6,1.5,1.56,1.68,5651.0,3910.0,3868.0,7989.0,5870.0,9796.0,1.45,1.46,0.71,0.96,0.58,1.01,0.49,0.67,0.4,0.35
0,9629.0,6763.0,5945.0,7849.0,12403.0,14272.0,1.42,1.62,1.23,0.78,0.67,1.14,0.86,0.55,0.47,0.41,8622.0,19391.0,12692.0,2741.0,5597.0,6730.0,0.44,0.68,3.15,1.54,1.28,1.53,7.07,3.46,2.88,1.01,7230.0,31373.0,15891.0,8599.0,9119.0,11285.0,0.23,0.45,0.84,0.79,0.64,1.97,3.65,3.44,2.78,0.86,16486.0,12135.0,1543.0,4621.0,7495.0,14557.0,1.36,10.68,3.57,2.2,1.13,7.86,2.63,1.62,0.83,1.01,36082.0,21492.0,6292.0,8311.0,2747.0,13619.0,1.68,5.73,4.34,13.14,2.65,3.42,2.59,7.82,1.58,1.86
0,9802.0,21812.0,20089.0,12591.0,12498.0,9183.0,0.45,0.49,0.78,0.78,1.07,1.09,1.73,1.75,2.38,0.58,9831.0,6951.0,9974.0,3757.0,10310.0,7760.0,1.41,0.99,2.62,0.95,1.27,0.7,1.85,0.67,0.9,0.53,53007.0,4383.0,22067.0,16230.0,11596.0,7740.0,12.09,2.4,3.27,4.57,6.85,0.2,0.27,0.38,0.57,1.0,288171.0,181293.0,11374.0,21230.0,10004.0,10356.0,1.59,25.34,13.57,28.81,27.83,15.94,8.54,18.12,17.51,8.86,504148.0,71310.0,6833.0,7244.0,5068.0,5833.0,7.07,73.78,69.6,99.48,86.43,10.44,9.84,14.07,12.23,23.04
0,255127.0,102072.0,3079.0,7303.0,7464.0,9585.0,2.5,82.86,34.93,34.18,26.62,33.15,13.98,13.68,10.65,13.02,739156.0,53988.0,16392.0,23278.0,7175.0,27001.0,13.69,45.09,31.75,103.02,27.38,3.29,2.32,7.52,2.0,10.74,663403.0,178537.0,16313.0,26704.0,27136.0,23629.0,3.72,40.67,24.84,24.45,28.08,10.94,6.69,6.58,7.56,8.98,63350.0,36483.0,21454.0,9290.0,9582.0,14977.0,1.74,2.95,6.82,6.61,4.23,1.7,3.93,3.81,2.44,1.81,9702.0,19456.0,2987.0,2816.0,3108.0,13820.0,0.5,3.25,3.45,3.12,0.7,6.51,6.91,6.26,1.41,1.28
